"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"TRANSFER","296449.08143365325","28105","4869889827738467","4893589937977753","false","false","Alyssa Mcdowell","Colton Reilly","CLIENT","CLIENT"
"TRANSFER","752295.2937670378","28123","4004897959566321","4236673879634212","false","false","Elijah Daniel","Allison Rosario","CLIENT","CLIENT"
"TRANSFER","320000.81382723444","28128","4556641339267313","4747978782518564","false","false","Justin Snyder","Carter Goodman","CLIENT","CLIENT"
"TRANSFER","656422.6418649908","28147","4126628014879075","4120483216560487","false","false","Faith Wolf","Carlos Lamb","CLIENT","CLIENT"
"TRANSFER","176077.41505820188","28164","4714372561315781","4981733929880467","false","false","Katherine Morales","Landon Henry","CLIENT","CLIENT"
"TRANSFER","117231.43527874607","28165","4714372561315781","4981733929880467","false","false","Katherine Morales","Landon Henry","CLIENT","CLIENT"
"TRANSFER","510525.66595116176","28188","4222445818351836","4496341263673288","false","false","Carlos Meyer","Gabriel Armstrong","MULE","CLIENT"
"TRANSFER","758505.2300346217","28216","4399212663216218","4918671258435198","false","false","Lauren Moran","Jason Bartlett","MULE","CLIENT"
"TRANSFER","304512.27331018605","28272","4541632516993308","4075568791283029","false","false","Ellie Stanton","Bentley Guthrie","CLIENT","CLIENT"
"TRANSFER","633519.7475661411","28307","4314960534684533","4495477068960941","false","false","Natalie Velazquez","Violet Tyler","CLIENT","CLIENT"
"TRANSFER","1024437.3473544967","28342","4064653673641040","4912710665650142","false","false","Elijah Forbes","Makayla Mcdowell","CLIENT","CLIENT"
"TRANSFER","600974.2223751779","28345","4167040766952052","4921980647479584","false","false","Elizabeth Wood","Layla Serrano","CLIENT","CLIENT"
"TRANSFER","954039.0882675842","28356","4101664525287234","4868482512655039","false","false","Katherine Hyde","Isaiah Hester","CLIENT","CLIENT"
"TRANSFER","536756.9560714505","28387","4091507789730419","4374291292734618","false","false","Autumn Conner","Victoria Nolan","CLIENT","CLIENT"
"TRANSFER","579552.0272090314","28423","4779534077099793","4439188743187987","false","false","Brayden Cannon","Tristan Pacheco","CLIENT","CLIENT"
"TRANSFER","871976.5633398915","28427","4347509640458984","4423955611762770","false","false","Julia Lawson","Elizabeth Walker","CLIENT","CLIENT"
"TRANSFER","245.05248724878766","28445","4986534532221635","4107868513570451","false","false","Colton Cunningham","Julian Wilder","CLIENT","CLIENT"
"TRANSFER","879688.1291674178","28452","4866051596912558","4093070823003952","false","false","Andrea Brady","Audrey Gonzalez","CLIENT","CLIENT"
"TRANSFER","747991.0723827009","28492","4234233032844976","4693279288091188","false","false","Noah Hodge","Logan Beasley","CLIENT","CLIENT"
"TRANSFER","490071.1648218938","28498","4575563620734529","4654099334678789","false","false","Morgan Hunt","Nathan Mathis","CLIENT","CLIENT"
"TRANSFER","213261.9343136258","28501","4653979526518755","4585341215681712","false","false","Joseph Oconnor","Madison Ratliff","CLIENT","CLIENT"
"TRANSFER","854009.7433615234","28519","4140681636866345","4624911749099368","false","false","Josiah Key","Logan Adams","CLIENT","CLIENT"
"TRANSFER","369715.8386955845","28540","4976405407193831","4317836226699426","false","false","Zachary Bowman","Noah Meyer","CLIENT","CLIENT"
"TRANSFER","82112.38138886471","28577","4221830460513711","4842858528597730","false","false","Cooper Schmidt","Sophia Nicholson","CLIENT","CLIENT"
"TRANSFER","995483.5186489054","28596","4202581290081469","4956093300756492","false","false","Brooklyn Charles","Tristan Harris","CLIENT","CLIENT"
"TRANSFER","676049.186239906","28641","4157598558437592","4385011631441155","false","false","Alexis Whitehead","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","180232.92770835047","28643","4617001552596079","4159541023902889","false","false","Charles Gibson","Logan Calderon","CLIENT","CLIENT"
"TRANSFER","667580.1439970079","28668","4748405899517478","4841017215964841","false","false","Isaac Mays","Alexa Lynch","CLIENT","CLIENT"
"TRANSFER","156072.65897040864","28739","4643224866106934","4446198218866891","false","false","Emma Wolf","Austin Calderon","CLIENT","CLIENT"
"TRANSFER","298207.4309141572","28749","4462919266896780","4239507255459439","false","false","Christopher Chase","Audrey Coleman","CLIENT","CLIENT"
"TRANSFER","500670.05714260077","28762","4957959987279199","4637684291612186","false","false","Kayden Suarez","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","609019.3266265856","28782","4813182188535590","4016416252880457","false","false","Levi Avery","Reagan Bradley","CLIENT","CLIENT"
"TRANSFER","663024.9933946116","28803","4140912119429271","4384353758646484","false","false","William Castillo","Michael Franco","CLIENT","CLIENT"
"TRANSFER","132948.1667705947","28806","4409065385395258","4080865025714388","false","false","Ayden Decker","Brayden Oliver","CLIENT","CLIENT"
"TRANSFER","427708.3346846198","28817","4711862089559004","4615520989644311","false","false","William Mckinney","Dylan Baker","CLIENT","CLIENT"
"TRANSFER","17847.40273797214","28826","4991180517772771","4598963889759345","false","true","Avery Mathis","Samantha Albert","MULE","CLIENT"
"TRANSFER","33632.72130234458","28830","4067395693936060","4988613639912623","false","false","Jose Talley","Claire Horton","CLIENT","CLIENT"
"TRANSFER","319335.7861440093","28843","4287596239907945","4093070823003952","false","false","Parker Langley","Audrey Gonzalez","CLIENT","CLIENT"
"TRANSFER","486274.73490603565","28858","4261159677796765","4553329339916112","false","false","Claire Wooten","Layla Love","CLIENT","CLIENT"
"TRANSFER","276867.92870424886","28874","4310531866885115","4509231711665827","false","false","Morgan Dickson","James Caldwell","CLIENT","CLIENT"
"TRANSFER","171344.4748977039","28875","4932056075320371","4720894460294967","false","false","Riley Warner","Madison Velazquez","CLIENT","CLIENT"
"TRANSFER","491972.7549802866","28881","4384800413125635","4782094669164195","false","false","Jacob Flynn","Alexa Decker","CLIENT","CLIENT"
"TRANSFER","159893.49284942434","28898","4859595433557868","4860191039672652","false","false","Zachary Parks","Khloe Aguilar","CLIENT","CLIENT"
"TRANSFER","869203.2832676441","28901","4009549069087202","4448394664067096","false","false","Kayden Molina","Kylie Chavez","CLIENT","CLIENT"
"TRANSFER","492059.19874828967","28922","4317836226699426","4976405407193831","false","false","Noah Meyer","Zachary Bowman","CLIENT","CLIENT"
"TRANSFER","2580.1739258713787","28923","4540683824649182","4834521934366815","false","false","Charlotte Quinn","Chase Sloan","CLIENT","CLIENT"
"TRANSFER","562371.1414804098","28930","4042800218819675","4359853009720062","false","false","Jacob Puckett","Jack Olsen","CLIENT","CLIENT"
"TRANSFER","181418.5566795351","28956","4073974160266151","4317836226699426","false","false","Emily Gallegos","Noah Meyer","CLIENT","CLIENT"
"TRANSFER","684041.2022467884","28958","4625043012072838","4868482512655039","false","false","Robert Erickson","Isaiah Hester","CLIENT","CLIENT"
"TRANSFER","161220.16829720035","28980","4989827894524027","4913043910586823","false","false","Chloe Anthony","Sydney Salinas","CLIENT","CLIENT"
"TRANSFER","372685.21462333365","28988","4967669734525442","4748205320220928","false","false","Ariana Hurley","Taylor Santana","CLIENT","CLIENT"
"TRANSFER","837504.235128161","29007","4130965985897460","4852437134669634","false","false","Elizabeth Wiley","Stella Norman","CLIENT","CLIENT"
"TRANSFER","302734.5877795115","29018","4430313571474138","4417582676137967","false","false","Morgan Melton","Layla Dale","CLIENT","CLIENT"
"TRANSFER","8371.262941591442","29024","4985196129592397","4575563620734529","false","false","Cameron Koch","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","116693.25672375169","29032","4122563683829958","4467856593801114","false","false","Justin Burt","Lucy Winters","MULE","CLIENT"
"TRANSFER","135958.68515853328","29052","4987847639237901","4375038819249177","false","false","Molly Best","Sydney Head","CLIENT","CLIENT"
"TRANSFER","177069.5277913853","29107","4004897959566321","4236673879634212","false","false","Elijah Daniel","Allison Rosario","CLIENT","CLIENT"
"TRANSFER","363344.7284437428","29114","4444097476515202","4481617795897033","false","false","Madelyn Morales","Madeline Tanner","CLIENT","CLIENT"
"TRANSFER","831205.2335495627","29123","4893589937977753","4869889827738467","false","false","Colton Reilly","Alyssa Mcdowell","CLIENT","CLIENT"
"TRANSFER","362542.11631447705","29141","4355199301424019","4624911749099368","false","false","Jose Wright","Logan Adams","MULE","CLIENT"
"TRANSFER","222251.75013658914","29142","4165402589940882","4057788733769941","false","false","Adrian Pope","James Ballard","CLIENT","CLIENT"
"TRANSFER","724261.3866468584","29157","4382795947570763","4494767598215258","false","false","Ava Flowers","Christian Dawson","CLIENT","CLIENT"
"TRANSFER","74222.64413330435","29170","4092071369982238","4575563620734529","false","true","Gianna Jimenez","Morgan Hunt","MULE","CLIENT"
"TRANSFER","836906.1727461929","29195","4748405899517478","4496883564147017","false","false","Isaac Mays","Carson Burt","CLIENT","CLIENT"
"TRANSFER","212993.61628474743","29199","4748405899517478","4496883564147017","false","false","Isaac Mays","Carson Burt","CLIENT","CLIENT"
"TRANSFER","610513.001346715","29211","4526262783531778","4584883190073705","false","false","Amelia Oneill","Jose Hancock","CLIENT","CLIENT"
"TRANSFER","529537.1278324309","29235","4157598558437592","4385011631441155","false","false","Alexis Whitehead","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","13723.117393491615","29246","4961220610840194","4514326820263689","false","false","Benjamin Burns","Benjamin Armstrong","CLIENT","CLIENT"
"TRANSFER","217311.2437656688","29256","4051296567638840","4480265933775694","false","false","Amelia Lindsey","Chase Wilder","CLIENT","CLIENT"
"TRANSFER","421893.20414404257","29277","4868482512655039","4625043012072838","false","false","Isaiah Hester","Robert Erickson","CLIENT","CLIENT"
"TRANSFER","330864.7629963518","29319","4744468736938772","4161981667647182","false","false","Aaliyah Harrington","Thomas Walls","CLIENT","CLIENT"
"TRANSFER","157904.12277187264","29327","4032289891686159","4139803710544373","false","false","Jonathan Finley","Jose Ward","CLIENT","CLIENT"
"TRANSFER","93363.26450587343","29338","4422964465248556","4462050442635825","false","false","David Ward","Evan Wong","CLIENT","CLIENT"
"TRANSFER","268673.59888556704","29369","4492868218053301","4631115306395414","false","false","Genesis Jensen","Angel Garcia","CLIENT","CLIENT"
"TRANSFER","521599.4792528641","29423","4517036710102999","4166173009442903","false","false","Ian Garza","Autumn Summers","CLIENT","CLIENT"
"TRANSFER","18643.14738925424","29426","4334829709944699","4665794094572902","false","false","Brooklyn Gordon","Bella Nichols","CLIENT","CLIENT"
"TRANSFER","630789.3637404592","29474","4222445818351836","4328500500394008","false","false","Carlos Meyer","Zachary Cummings","MULE","CLIENT"
"TRANSFER","194664.2956297498","29487","4126628014879075","4120483216560487","false","false","Faith Wolf","Carlos Lamb","CLIENT","CLIENT"
"TRANSFER","305566.5900123182","29497","4514326820263689","4961220610840194","false","false","Benjamin Armstrong","Benjamin Burns","CLIENT","CLIENT"
"TRANSFER","112912.5505400153","29535","4979901330923051","4192690910053923","false","false","Jackson Landry","Wyatt Yates","CLIENT","CLIENT"
"TRANSFER","312910.62381181447","29540","4977556539688970","4162570122971540","false","false","Liam Woodward","Samuel Whitley","CLIENT","CLIENT"
"TRANSFER","443051.03727770527","29574","4918063461888548","4490090538560681","false","false","William Lee","Peyton Burch","CLIENT","CLIENT"
"TRANSFER","280001.6210099318","29606","4478010400874164","4691428210565999","false","false","Ella Britt","Gavin Atkinson","CLIENT","CLIENT"
"TRANSFER","282058.50101191504","29609","4753032690032861","4373961024118824","false","false","Mason Elliott","Julia Hoffman","CLIENT","CLIENT"
"TRANSFER","373396.712211546","29655","4119591808919391","4513165862231167","false","false","Grayson Ayers","Isabella Hurley","CLIENT","CLIENT"
"TRANSFER","331993.1445858407","29681","4719282561375435","4872344498011369","false","false","Alex Patterson","Savannah Burt","CLIENT","CLIENT"
"TRANSFER","299795.04051152803","29711","4725546514984457","4158927468856634","false","false","Harper Mccarty","Lydia Mullins","CLIENT","CLIENT"
"TRANSFER","593481.724304158","29732","4685976768303427","4419866582757184","false","false","Adam Cameron","Julian Mack","CLIENT","CLIENT"
"TRANSFER","489148.71256445453","29779","4490566699567672","4672105030976001","false","false","Emily Roman","Jason Dejesus","CLIENT","CLIENT"
"TRANSFER","235275.2825974178","29856","4175048645840406","4763500936333853","false","false","Thomas Spence","Tyler Travis","MULE","CLIENT"
"TRANSFER","547753.7112732005","29867","4321366473679966","4666674802346170","false","false","Oliver Jones","Kayden Bean","CLIENT","CLIENT"
"TRANSFER","757145.4664597189","29876","4363003730121966","4070512427155594","false","false","Ava Harrington","Joseph Crawford","CLIENT","CLIENT"
"TRANSFER","34112.27925635502","29899","4991180517772771","4819040102569794","false","false","Avery Mathis","Bella Harper","MULE","CLIENT"
"TRANSFER","409382.4129971938","29915","4709391052055802","4623240228244340","false","false","Brayden Richardson","Jackson Lambert","CLIENT","CLIENT"
"TRANSFER","336670.4010087304","29926","4221830460513711","4868926943916766","false","false","Cooper Schmidt","Mackenzie Curtis","CLIENT","CLIENT"
"TRANSFER","434992.7602971484","29929","4221830460513711","4868926943916766","false","false","Cooper Schmidt","Mackenzie Curtis","CLIENT","CLIENT"
"TRANSFER","642562.797184224","29960","4660631036819477","4758618002149149","false","false","Aiden Zamora","Trinity Ruiz","CLIENT","CLIENT"
"TRANSFER","128407.21111058502","29974","4575563620734529","4044664131908223","false","false","Morgan Hunt","Ella Harper","CLIENT","CLIENT"
"TRANSFER","252933.5529837236","29975","4930275370188174","4044664131908223","false","false","Chase Graves","Ella Harper","CLIENT","CLIENT"
"TRANSFER","622973.9626333177","29978","4027060491578568","4503886506716329","false","false","Isaiah Head","Melanie Benjamin","CLIENT","CLIENT"
"TRANSFER","795331.1827188508","29988","4502784777097761","4797988590207226","false","false","Ava Abbott","Natalie Vang","CLIENT","CLIENT"
"TRANSFER","551020.7520300098","30008","4807038095045016","4233787467146240","false","false","Kimberly Kelly","Angel Larson","CLIENT","CLIENT"
"TRANSFER","287629.5260836815","30043","4900029361509062","4080223082232961","false","false","Morgan Clark","Juan Estes","CLIENT","CLIENT"
"TRANSFER","457458.6629763501","30062","4752576068901553","4347493900845117","false","false","Lydia Cooley","Easton Silva","CLIENT","CLIENT"
"TRANSFER","255301.82202222588","30065","4044469390956081","4634768121140188","false","false","Samantha Chapman","Peyton Stout","CLIENT","CLIENT"
"TRANSFER","537089.7256228428","30083","4317836226699426","4073974160266151","false","false","Noah Meyer","Emily Gallegos","CLIENT","CLIENT"
